QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,Product_SK,PRODUCTCODE,Customer_SK,COUNTRY,DEALSIZE
26,79.65,4,2070.9,Shipped,2,4,2004,Motorcycles,69,1679,S24_2360,1679,USA,Small
47,65.8,8,3092.6,Shipped,2,5,2004,Motorcycles,69,1680,S24_2360,1680,France,Medium
37,65.1,6,2408.7,Shipped,2,6,2004,Motorcycles,69,1681,S24_2360,1681,USA,Small
46,75.49,12,3472.54,Shipped,3,8,2004,Motorcycles,69,1682,S24_2360,1682,USA,Medium
38,59.56,3,2263.28,Shipped,3,8,2004,Motorcycles,69,1683,S24_2360,1683,USA,Small
33,66.49,6,2194.17,Shipped,3,9,2004,Motorcycles,69,1684,S24_2360,1684,Finland,Small
24,56.1,2,1346.4,Shipped,4,10,2004,Motorcycles,69,1685,S24_2360,1685,Norway,Small
31,81.73,7,2533.63,Shipped,4,11,2004,Motorcycles,69,1686,S24_2360,1686,USA,Small
42,81.03,1,3403.26,Shipped,4,11,2004,Motorcycles,69,1687,S24_2360,1687,Philippines,Medium
32,100,6,3307.2,Shipped,4,11,2004,Motorcycles,69,1688,S24_2360,1688,Austria,Medium
41,70.65,3,2896.65,Shipped,4,12,2004,Motorcycles,69,1689,S24_2360,1689,Spain,Small
43,61.23,14,2632.89,Shipped,1,1,2005,Motorcycles,69,1690,S24_2360,1690,Finland,Small
20,100,14,2046,Shipped,1,2,2005,Motorcycles,69,1691,S24_2360,1691,France,Small
35,65.13,4,2279.55,Shipped,1,3,2005,Motorcycles,69,1692,S24_2360,1692,USA,Small
27,79.65,4,2150.55,Shipped,2,4,2005,Motorcycles,69,1693,S24_2360,1693,UK,Small
43,78.15,11,3360.45,Shipped,1,3,2003,Classic Cars,90,1694,S24_2766,1694,UK,Medium
32,72.7,10,2326.4,Shipped,2,5,2003,Classic Cars,90,1695,S24_2766,1695,USA,Small
21,73.6,4,1545.6,Shipped,3,9,2003,Classic Cars,90,1696,S24_2766,1696,Australia,Small
20,100,3,2144.6,Shipped,4,10,2003,Classic Cars,90,1697,S24_2766,1697,Denmark,Small
22,74.51,1,1639.22,Shipped,4,11,2003,Classic Cars,90,1698,S24_2766,1698,USA,Small
36,73.6,14,2649.6,Shipped,4,11,2003,Classic Cars,90,1699,S24_2766,1699,USA,Small
46,83.6,2,3845.6,Shipped,4,11,2003,Classic Cars,90,1700,S24_2766,1700,USA,Medium
47,96.32,8,4527.04,Shipped,4,12,2003,Classic Cars,90,1701,S24_2766,1701,USA,Medium
45,88.14,1,3966.3,Shipped,1,1,2004,Classic Cars,90,1702,S24_2766,1702,Spain,Medium
47,88.14,14,4142.58,Shipped,1,3,2004,Classic Cars,90,1703,S24_2766,1703,France,Medium
47,94.5,6,4441.5,Shipped,2,4,2004,Classic Cars,90,1704,S24_2766,1704,France,Medium
38,87.24,3,3315.12,Shipped,3,7,2004,Classic Cars,90,1705,S24_2766,1705,USA,Medium
49,79.97,3,3918.53,Shipped,3,8,2004,Classic Cars,90,1706,S24_2766,1706,Spain,Medium
35,80.87,9,2830.45,Shipped,3,9,2004,Classic Cars,90,1707,S24_2766,1707,Singapore,Small
49,100,5,5298.86,Shipped,4,10,2003,Classic Cars,90,1708,S24_2766,1708,UK,Medium
28,93.6,4,2620.8,Shipped,4,10,2004,Classic Cars,90,1709,S24_2766,1709,Spain,Small
30,72.7,1,2181,Shipped,4,11,2004,Classic Cars,90,1710,S24_2766,1710,USA,Small
39,86.72,7,3382.08,Shipped,4,11,2004,Classic Cars,90,1711,S24_2766,1711,UK,Medium
25,100,1,2876.75,Shipped,4,11,2004,Classic Cars,90,1712,S24_2766,1712,USA,Small
40,100,2,4107.2,Shipped,1,1,2005,Classic Cars,90,1713,S24_2766,1713,USA,Medium
36,37.5,6,1350,Shipped,1,2,2005,Classic Cars,90,1714,S24_2766,1714,Spain,Small
76,94.5,6,7182,On Hold,2,4,2005,Classic Cars,90,1715,S24_2766,1715,USA,Large
39,100,9,3933.93,In Process,2,5,2005,Classic Cars,90,1716,S24_2766,1716,Australia,Medium
44,39.6,10,1742.4,Shipped,1,1,2003,Classic Cars,35,1717,S24_2840,1717,Spain,Small
24,30.06,1,721.44,Shipped,2,4,2003,Classic Cars,35,1718,S24_2840,1718,France,Small
39,38.19,12,1489.41,Shipped,2,6,2003,Classic Cars,35,1719,S24_2840,1719,USA,Small
21,42.43,6,891.03,Shipped,3,8,2003,Classic Cars,35,1720,S24_2840,1720,Finland,Small
30,40.31,4,1209.3,Shipped,3,9,2003,Classic Cars,35,1721,S24_2840,1721,Finland,Small
27,31.82,13,859.14,Shipped,4,10,2003,Classic Cars,35,1722,S24_2840,1722,Singapore,Small
37,31.12,2,1151.44,Shipped,4,11,2003,Classic Cars,35,1723,S24_2840,1723,UK,Small
42,31.82,7,1336.44,Shipped,4,11,2003,Classic Cars,35,1724,S24_2840,1724,Spain,Small
32,28.29,7,905.28,Shipped,4,11,2003,Classic Cars,35,1725,S24_2840,1725,USA,Small
42,29.7,8,1247.4,Shipped,4,12,2003,Classic Cars,35,1726,S24_2840,1726,USA,Small
21,40.31,3,846.51,Shipped,1,2,2004,Classic Cars,35,1727,S24_2840,1727,USA,Small
33,32.88,2,1085.04,Shipped,1,3,2004,Classic Cars,35,1728,S24_2840,1728,USA,Small
49,36.07,6,1767.43,Shipped,2,5,2004,Classic Cars,35,1729,S24_2840,1729,Spain,Small
31,33.24,5,1030.44,Shipped,2,6,2004,Classic Cars,35,1730,S24_2840,1730,Singapore,Small
38,41.72,6,1585.36,Shipped,3,7,2004,Classic Cars,35,1731,S24_2840,1731,USA,Small
20,40.66,2,813.2,Shipped,3,8,2004,Classic Cars,35,1732,S24_2840,1732,USA,Small
39,30.06,9,1172.34,Shipped,3,9,2004,Classic Cars,35,1733,S24_2840,1733,USA,Small
48,31.47,6,1510.56,Shipped,4,10,2004,Classic Cars,35,1734,S24_2840,1734,USA,Small
39,37.13,15,1448.07,Shipped,4,10,2004,Classic Cars,35,1735,S24_2840,1735,Denmark,Small
30,100,9,3338.1,Shipped,4,11,2004,Classic Cars,35,1736,S24_2840,1736,USA,Medium
33,37.13,2,1225.29,Shipped,4,11,2004,Classic Cars,35,1737,S24_2840,1737,USA,Small
36,37.13,3,1336.68,Shipped,4,12,2004,Classic Cars,35,1738,S24_2840,1738,USA,Small
36,82.94,4,2985.84,Shipped,4,12,2004,Classic Cars,35,1739,S24_2840,1739,Spain,Small
45,100,8,5545.8,Shipped,1,1,2005,Classic Cars,35,1740,S24_2840,1740,USA,Medium
40,100,3,6089.6,Shipped,1,2,2005,Classic Cars,35,1741,S24_2840,1741,Spain,Medium
46,38.9,6,1789.4,Shipped,1,3,2005,Classic Cars,35,1742,S24_2840,1742,Spain,Small
30,36.07,6,1082.1,Shipped,2,5,2005,Classic Cars,35,1743,S24_2840,1743,Spain,Small
31,33.24,5,1030.44,In Process,2,5,2005,Classic Cars,35,1744,S24_2840,1744,France,Small
49,74.68,13,3659.32,Shipped,1,2,2003,Planes,68,1745,S24_2841,1745,Italy,Medium
41,59.6,4,2443.6,Shipped,2,4,2003,Planes,68,1746,S24_2841,1746,Austria,Small
35,67.14,5,2349.9,Shipped,2,6,2003,Planes,68,1747,S24_2841,1747,USA,Small
27,60.97,8,1646.19,Shipped,3,8,2003,Planes,68,1748,S24_2841,1748,USA,Small
23,72.62,6,1670.26,Shipped,4,10,2003,Planes,68,1749,S24_2841,1749,Finland,Small
21,69.88,2,1467.48,Cancelled,4,10,2003,Planes,68,1750,S24_2841,1750,Sweden,Small
34,80.84,5,2748.56,Shipped,4,11,2003,Planes,68,1751,S24_2841,1751,France,Small
22,69.2,2,1522.4,Shipped,4,11,2003,Planes,68,1752,S24_2841,1752,UK,Small
48,67.82,5,3255.36,Shipped,4,11,2003,Planes,68,1753,S24_2841,1753,Philippines,Medium
43,82.21,1,3535.03,Shipped,1,1,2004,Planes,68,1754,S24_2841,1754,USA,Medium
32,81.53,5,2608.96,Shipped,1,2,2004,Planes,68,1755,S24_2841,1755,USA,Small
20,67.82,1,1356.4,Shipped,2,5,2004,Planes,68,1756,S24_2841,1756,USA,Small
24,67.14,10,1611.36,Cancelled,2,6,2004,Planes,68,1757,S24_2841,1757,Spain,Small
40,65.08,2,2603.2,Shipped,3,7,2004,Planes,68,1758,S24_2841,1758,USA,Small
30,73.99,12,2219.7,Shipped,3,8,2004,Planes,68,1759,S24_2841,1759,Norway,Small
21,71.25,8,1496.25,Shipped,3,9,2004,Planes,68,1760,S24_2841,1760,Germany,Small
25,75.36,2,1884,Shipped,4,10,2004,Planes,68,1761,S24_2841,1761,USA,Small
34,63.71,10,2166.14,Shipped,4,11,2004,Planes,68,1762,S24_2841,1762,UK,Small
48,58.92,1,2828.16,Shipped,4,11,2004,Planes,68,1763,S24_2841,1763,Italy,Small
55,100,12,6214.45,Shipped,4,11,2004,Planes,68,1764,S24_2841,1764,Japan,Medium
25,74.68,5,1867,Shipped,4,12,2004,Planes,68,1765,S24_2841,1765,UK,Small
38,70.44,7,2676.72,Shipped,1,1,2005,Planes,68,1766,S24_2841,1766,Finland,Small
39,55.96,1,2182.44,Resolved,1,3,2005,Planes,68,1767,S24_2841,1767,Spain,Small
28,57.55,3,1611.4,Shipped,1,3,2005,Planes,68,1768,S24_2841,1768,France,Small
24,61.66,2,1479.84,Shipped,2,4,2005,Planes,68,1769,S24_2841,1769,USA,Small
21,67.82,1,1424.22,Disputed,2,5,2005,Planes,68,1770,S24_2841,1770,Australia,Small
46,100,10,5942.28,Shipped,1,3,2003,Classic Cars,117,1771,S24_2887,1771,UK,Medium
25,93.95,9,2348.75,Shipped,2,5,2003,Classic Cars,117,1772,S24_2887,1772,USA,Small
34,100,3,4392.12,Shipped,3,9,2003,Classic Cars,117,1773,S24_2887,1773,Australia,Medium
25,100,2,2759.75,Shipped,4,10,2003,Classic Cars,117,1774,S24_2887,1774,Denmark,Small
23,100,16,2728.03,Shipped,4,11,2003,Classic Cars,117,1775,S24_2887,1775,Italy,Small
20,100,13,2395.8,Shipped,4,11,2003,Classic Cars,117,1776,S24_2887,1776,USA,Small
23,100,1,3052.33,Shipped,4,11,2003,Classic Cars,117,1777,S24_2887,1777,USA,Medium
42,100,7,4242,Shipped,4,12,2003,Classic Cars,117,1778,S24_2887,1778,USA,Medium
27,100,3,2790.45,Shipped,1,1,2004,Classic Cars,117,1779,S24_2887,1779,UK,Small
33,100,13,4340.49,Shipped,1,3,2004,Classic Cars,117,1780,S24_2887,1780,France,Medium
28,98.65,5,2762.2,Shipped,2,4,2004,Classic Cars,117,1781,S24_2887,1781,France,Small
43,100,2,4645.72,Shipped,3,7,2004,Classic Cars,117,1782,S24_2887,1782,USA,Medium
48,100,2,5580.96,Shipped,3,8,2004,Classic Cars,117,1783,S24_2887,1783,Spain,Medium
48,100,8,6539.04,Shipped,3,9,2004,Classic Cars,117,1784,S24_2887,1784,Singapore,Medium
45,100,4,5548.95,Shipped,4,10,2003,Classic Cars,117,1785,S24_2887,1785,UK,Medium
43,100,3,4595.41,Shipped,4,10,2004,Classic Cars,117,1786,S24_2887,1786,Spain,Medium
44,42.26,11,1859.44,Shipped,4,11,2004,Classic Cars,117,1787,S24_2887,1787,UK,Small
24,87.24,5,2093.76,Shipped,4,11,2004,Classic Cars,117,1788,S24_2887,1788,USA,Small
31,100,5,4223.13,Shipped,1,1,2005,Classic Cars,117,1789,S24_2887,1789,USA,Medium
44,36.29,7,1596.76,Shipped,1,2,2005,Classic Cars,117,1790,S24_2887,1790,Spain,Small
59,98.65,5,5820.35,On Hold,2,4,2005,Classic Cars,117,1791,S24_2887,1791,USA,Medium
55,96.3,8,5296.5,In Process,2,5,2005,Classic Cars,117,1792,S24_2887,1792,Australia,Medium
29,32.1,6,930.9,Shipped,1,3,2003,Classic Cars,37,1793,S24_2972,1793,USA,Small
39,30.96,4,1207.44,Shipped,2,5,2003,Classic Cars,37,1794,S24_2972,1794,France,Small
20,35.87,1,717.4,Shipped,3,7,2003,Classic Cars,37,1795,S24_2972,1795,USA,Small
25,42.67,1,1066.75,Shipped,3,9,2003,Classic Cars,37,1796,S24_2972,1796,USA,Small
42,37,2,1554,Shipped,4,10,2003,Classic Cars,37,1797,S24_2972,1797,USA,Small
36,35.49,4,1277.64,Shipped,4,11,2003,Classic Cars,37,1798,S24_2972,1798,Canada,Small
37,42.67,8,1578.79,Shipped,4,11,2003,Classic Cars,37,1799,S24_2972,1799,Norway,Small
30,30.59,13,917.7,Shipped,4,11,2003,Classic Cars,37,1800,S24_2972,1800,USA,Small
21,37,2,777,Shipped,4,12,2003,Classic Cars,37,1801,S24_2972,1801,Spain,Small
34,43.42,12,1476.28,Shipped,1,1,2004,Classic Cars,37,1802,S24_2972,1802,Spain,Small
42,36.63,3,1538.46,Shipped,1,2,2004,Classic Cars,37,1803,S24_2972,1803,Switzerland,Small
20,44.56,2,891.2,Shipped,2,4,2004,Classic Cars,37,1804,S24_2972,1804,Finland,Small
40,42.67,7,1706.8,Cancelled,2,6,2004,Classic Cars,37,1805,S24_2972,1805,UK,Small
34,40.4,8,1373.6,Shipped,3,7,2004,Classic Cars,37,1806,S24_2972,1806,Italy,Small
31,38.89,8,1205.59,Shipped,3,8,2004,Classic Cars,37,1807,S24_2972,1807,USA,Small
36,39.65,6,1427.4,Shipped,3,8,2004,Classic Cars,37,1808,S24_2972,1808,Switzerland,Small
48,34.36,10,1649.28,Shipped,4,10,2003,Classic Cars,37,1809,S24_2972,1809,Norway,Small
33,41.91,4,1383.03,Shipped,4,10,2004,Classic Cars,37,1810,S24_2972,1810,Germany,Small
37,33.23,12,1229.51,Shipped,4,11,2004,Classic Cars,37,1811,S24_2972,1811,USA,Small
27,42.24,13,1140.48,Shipped,4,11,2004,Classic Cars,37,1812,S24_2972,1812,USA,Small
39,40.4,9,1575.6,Shipped,4,11,2004,Classic Cars,37,1813,S24_2972,1813,Australia,Small
36,38.52,4,1386.72,Shipped,4,12,2004,Classic Cars,37,1814,S24_2972,1814,Spain,Small
36,100,2,5018.4,Resolved,1,1,2005,Classic Cars,37,1815,S24_2972,1815,USA,Medium
41,100,7,5856.85,Shipped,1,2,2005,Classic Cars,37,1816,S24_2972,1816,Spain,Medium
37,100,5,4894.73,Shipped,1,3,2005,Classic Cars,37,1817,S24_2972,1817,USA,Medium
47,44.56,2,2094.32,Shipped,2,4,2005,Classic Cars,37,1818,S24_2972,1818,France,Small
15,42.67,7,640.05,Shipped,2,5,2005,Classic Cars,37,1819,S24_2972,1819,Austria,Small
44,72.58,4,3193.52,Shipped,1,2,2003,Vintage Cars,88,1820,S24_3151,1820,Denmark,Medium
35,87.62,13,3066.7,Shipped,2,4,2003,Vintage Cars,88,1821,S24_3151,1821,Austria,Medium
41,94.71,4,3883.11,Shipped,2,6,2003,Vintage Cars,88,1822,S24_3151,1822,UK,Medium
49,98.25,1,4814.25,Shipped,3,8,2003,Vintage Cars,88,1823,S24_3151,1823,USA,Medium
31,91.17,2,2826.27,Shipped,4,10,2003,Vintage Cars,88,1824,S24_3151,1824,USA,Small
20,79.66,11,1593.2,Cancelled,4,10,2003,Vintage Cars,88,1825,S24_3151,1825,Sweden,Small
45,72.58,2,3266.1,Shipped,4,11,2003,Vintage Cars,88,1826,S24_3151,1826,Spain,Medium
33,74.35,2,2453.55,Shipped,4,11,2003,Vintage Cars,88,1827,S24_3151,1827,USA,Small
47,83.2,8,3910.4,Shipped,4,11,2003,Vintage Cars,88,1828,S24_3151,1828,Spain,Medium
20,89.4,2,1788,Shipped,1,1,2004,Vintage Cars,88,1829,S24_3151,1829,France,Small
47,70.81,14,3328.07,Shipped,1,2,2004,Vintage Cars,88,1830,S24_3151,1830,USA,Medium
40,94.71,2,3788.4,Shipped,1,3,2004,Vintage Cars,88,1831,S24_3151,1831,USA,Medium
30,100,5,3053.7,Cancelled,2,5,2004,Vintage Cars,88,1832,S24_3151,1832,USA,Medium
22,91.17,3,2005.74,Shipped,2,6,2004,Vintage Cars,88,1833,S24_3151,1833,Canada,Small
27,100,6,2796.12,Shipped,3,7,2004,Vintage Cars,88,1834,S24_3151,1834,Belgium,Small
34,92.94,8,3159.96,Shipped,3,8,2004,Vintage Cars,88,1835,S24_3151,1835,Canada,Medium
46,84.97,3,3908.62,Shipped,3,9,2004,Vintage Cars,88,1836,S24_3151,1836,USA,Medium
31,84.08,2,2606.48,Shipped,4,10,2004,Vintage Cars,88,1837,S24_3151,1837,UK,Small
24,86.74,1,2081.76,Shipped,4,10,2004,Vintage Cars,88,1838,S24_3151,1838,France,Small
41,85.85,3,3519.85,Shipped,4,11,2004,Vintage Cars,88,1839,S24_3151,1839,Sweden,Medium
55,100,13,10758,Shipped,4,11,2004,Vintage Cars,88,1840,S24_3151,1840,Japan,Large
30,100,9,3021,Shipped,4,12,2004,Vintage Cars,88,1841,S24_3151,1841,Spain,Medium
33,57.32,12,1891.56,Shipped,1,1,2005,Vintage Cars,88,1842,S24_3151,1842,Finland,Small
43,97.87,2,4208.41,Shipped,1,2,2005,Vintage Cars,88,1843,S24_3151,1843,USA,Medium
27,83.2,7,2246.4,Shipped,1,3,2005,Vintage Cars,88,1844,S24_3151,1844,USA,Small
60,100,5,6107.4,On Hold,2,5,2005,Vintage Cars,88,1845,S24_3151,1845,USA,Medium
27,73.62,12,1987.74,Shipped,1,3,2003,Classic Cars,85,1846,S24_3191,1846,UK,Small
49,83.04,11,4068.96,Shipped,2,5,2003,Classic Cars,85,1847,S24_3191,1847,USA,Medium
31,73.62,5,2282.22,Shipped,3,9,2003,Classic Cars,85,1848,S24_3191,1848,Australia,Small
20,77.05,4,1541,Shipped,4,10,2003,Classic Cars,85,1849,S24_3191,1849,Denmark,Small
24,81.33,2,1951.92,Shipped,4,11,2003,Classic Cars,85,1850,S24_3191,1850,USA,Small
33,94.17,15,3107.61,Shipped,4,11,2003,Classic Cars,85,1851,S24_3191,1851,USA,Medium
32,72.77,3,2328.64,Shipped,4,11,2003,Classic Cars,85,1852,S24_3191,1852,USA,Small
40,79.62,9,3184.8,Shipped,4,12,2003,Classic Cars,85,1853,S24_3191,1853,USA,Medium
27,79.62,2,2149.74,Shipped,1,1,2004,Classic Cars,85,1854,S24_3191,1854,Spain,Small
40,79.62,15,3184.8,Shipped,1,3,2004,Classic Cars,85,1855,S24_3191,1855,France,Medium
26,81.33,7,2114.58,Shipped,2,4,2004,Classic Cars,85,1856,S24_3191,1856,France,Small
44,96.74,4,4256.56,Shipped,3,7,2004,Classic Cars,85,1857,S24_3191,1857,USA,Medium
33,71.06,4,2344.98,Shipped,3,8,2004,Classic Cars,85,1858,S24_3191,1858,Spain,Small
34,68.49,10,2328.66,Shipped,3,9,2004,Classic Cars,85,1859,S24_3191,1859,Singapore,Small
48,74.48,6,3575.04,Shipped,4,10,2003,Classic Cars,85,1860,S24_3191,1860,UK,Medium
25,83.04,5,2076,Shipped,4,10,2004,Classic Cars,85,1861,S24_3191,1861,Spain,Small
39,84.75,2,3305.25,Shipped,4,11,2004,Classic Cars,85,1862,S24_3191,1862,USA,Medium
45,34.19,12,1538.55,Shipped,4,11,2004,Classic Cars,85,1863,S24_3191,1863,UK,Small
24,100,2,3325.92,Shipped,4,11,2004,Classic Cars,85,1864,S24_3191,1864,USA,Medium
46,79.62,1,3662.52,Shipped,1,1,2005,Classic Cars,85,1865,S24_3191,1865,USA,Medium
44,79.06,9,3478.64,Shipped,1,2,2005,Classic Cars,85,1866,S24_3191,1866,Spain,Medium
13,81.33,7,1057.29,On Hold,2,4,2005,Classic Cars,85,1867,S24_3191,1867,USA,Small
35,96.74,10,3385.9,In Process,2,5,2005,Classic Cars,85,1868,S24_3191,1868,Australia,Medium
30,63.07,5,1892.1,Shipped,1,3,2003,Classic Cars,61,1869,S24_3371,1869,Philippines,Small
34,50.21,9,1707.14,Shipped,2,5,2003,Classic Cars,61,1870,S24_3371,1870,France,Small
27,66.13,6,1785.51,Shipped,3,7,2003,Classic Cars,61,1871,S24_3371,1871,USA,Small
30,68.58,6,2057.4,Shipped,3,9,2003,Classic Cars,61,1872,S24_3371,1872,USA,Small
50,69.8,1,3490,Shipped,4,10,2003,Classic Cars,61,1873,S24_3371,1873,USA,Medium
34,50.21,1,1707.14,Shipped,4,11,2003,Classic Cars,61,1874,S24_3371,1874,Australia,Small
23,65.52,13,1506.96,Shipped,4,11,2003,Classic Cars,61,1875,S24_3371,1875,Norway,Small
48,60.01,2,2880.48,Shipped,4,11,2003,Classic Cars,61,1876,S24_3371,1876,Germany,Small
34,64.9,7,2206.6,Shipped,4,12,2003,Classic Cars,61,1877,S24_3371,1877,Spain,Small
48,48.98,1,2351.04,Shipped,1,1,2004,Classic Cars,61,1878,S24_3371,1878,France,Small
24,50.21,8,1205.04,Shipped,1,2,2004,Classic Cars,61,1879,S24_3371,1879,Switzerland,Small
47,62.45,2,2935.15,Shipped,2,4,2004,Classic Cars,61,1880,S24_3371,1880,Denmark,Small
24,52.66,12,1263.84,Cancelled,2,6,2004,Classic Cars,61,1881,S24_3371,1881,UK,Small
47,62.45,13,2935.15,Shipped,3,7,2004,Classic Cars,61,1882,S24_3371,1882,Italy,Small
20,61.23,2,1224.6,Shipped,3,8,2004,Classic Cars,61,1883,S24_3371,1883,USA,Small
20,67.97,11,1359.4,Shipped,3,8,2004,Classic Cars,61,1884,S24_3371,1884,Switzerland,Small
31,58.78,4,1822.18,Shipped,4,10,2003,Classic Cars,61,1885,S24_3371,1885,Germany,Small
38,56.94,9,2163.72,Shipped,4,10,2004,Classic Cars,61,1886,S24_3371,1886,Germany,Small
26,61.23,2,1591.98,Shipped,4,11,2004,Classic Cars,61,1887,S24_3371,1887,Sweden,Small
25,100,9,3078.5,Shipped,4,11,2004,Classic Cars,61,1888,S24_3371,1888,USA,Medium
48,62.45,10,2997.6,Shipped,4,11,2004,Classic Cars,61,1889,S24_3371,1889,Australia,Small
44,62.45,6,2747.8,Shipped,4,12,2004,Classic Cars,61,1890,S24_3371,1890,Spain,Small
21,100,15,2447.76,Shipped,1,1,2005,Classic Cars,61,1891,S24_3371,1891,Finland,Small
46,41.54,6,1910.84,Shipped,1,2,2005,Classic Cars,61,1892,S24_3371,1892,Spain,Small
46,52.84,6,2430.64,Shipped,1,3,2005,Classic Cars,61,1893,S24_3371,1893,USA,Small
55,52.66,12,2896.3,Shipped,2,5,2005,Classic Cars,61,1894,S24_3371,1894,Austria,Small
31,52.6,14,1630.6,Shipped,1,2,2003,Vintage Cars,65,1895,S24_3420,1895,Italy,Small
20,72.98,5,1459.6,Shipped,2,4,2003,Vintage Cars,65,1896,S24_3420,1896,Austria,Small
29,59.18,6,1716.22,Shipped,2,6,2003,Vintage Cars,65,1897,S24_3420,1897,USA,Small
33,77.59,9,2560.47,Shipped,3,8,2003,Vintage Cars,65,1898,S24_3420,1898,USA,Small
34,55.89,7,1900.26,Shipped,4,10,2003,Vintage Cars,65,1899,S24_3420,1899,Finland,Small
32,63.12,3,2019.84,Cancelled,4,10,2003,Vintage Cars,65,1900,S24_3420,1900,Sweden,Small
27,73.64,6,1988.28,Shipped,4,11,2003,Vintage Cars,65,1901,S24_3420,1901,France,Small
21,69.04,3,1449.84,Shipped,4,11,2003,Vintage Cars,65,1902,S24_3420,1902,UK,Small
27,71.67,6,1935.09,Shipped,4,11,2003,Vintage Cars,65,1903,S24_3420,1903,Philippines,Small
36,77.59,2,2793.24,Shipped,1,1,2004,Vintage Cars,65,1904,S24_3420,1904,USA,Small
43,70.35,6,3025.05,Shipped,1,2,2004,Vintage Cars,65,1905,S24_3420,1905,USA,Medium
25,69.7,2,1742.5,Shipped,2,5,2004,Vintage Cars,65,1906,S24_3420,1906,USA,Small
46,70.35,11,3236.1,Cancelled,2,6,2004,Vintage Cars,65,1907,S24_3420,1907,Spain,Medium
24,72.33,3,1735.92,Shipped,3,7,2004,Vintage Cars,65,1908,S24_3420,1908,USA,Small
39,71.67,13,2795.13,Shipped,3,8,2004,Vintage Cars,65,1909,S24_3420,1909,Norway,Small
31,53.92,9,1671.52,Shipped,3,9,2004,Vintage Cars,65,1910,S24_3420,1910,Germany,Small
22,71.67,3,1576.74,Shipped,4,10,2004,Vintage Cars,65,1911,S24_3420,1911,USA,Small
47,76.93,11,3615.71,Shipped,4,11,2004,Vintage Cars,65,1912,S24_3420,1912,UK,Medium
20,72.98,2,1459.6,Shipped,4,11,2004,Vintage Cars,65,1913,S24_3420,1913,Italy,Small
29,99.69,14,2891.01,Shipped,4,11,2004,Vintage Cars,65,1914,S24_3420,1914,Japan,Small
38,68.38,4,2598.44,Shipped,4,12,2004,Vintage Cars,65,1915,S24_3420,1915,UK,Small
34,100,6,3871.92,Shipped,4,12,2004,Vintage Cars,65,1916,S24_3420,1916,Australia,Medium
46,66,11,3036,Shipped,1,1,2005,Vintage Cars,65,1917,S24_3420,1917,Finland,Medium
35,63.76,9,2231.6,Resolved,1,3,2005,Vintage Cars,65,1918,S24_3420,1918,Spain,Small
34,71.67,13,2436.78,Shipped,1,3,2005,Vintage Cars,65,1919,S24_3420,1919,France,Small
38,57.2,3,2173.6,Shipped,2,4,2005,Vintage Cars,65,1920,S24_3420,1920,USA,Small
18,69.7,2,1254.6,Disputed,2,5,2005,Vintage Cars,65,1921,S24_3420,1921,Australia,Small
37,100,14,3724.42,Shipped,1,3,2003,Classic Cars,107,1922,S24_3432,1922,UK,Medium
43,100,13,5203,Shipped,2,5,2003,Classic Cars,107,1923,S24_3432,1923,USA,Medium
27,100,7,3469.5,Shipped,3,9,2003,Classic Cars,107,1924,S24_3432,1924,Australia,Medium
30,100,6,3148.2,Shipped,4,10,2003,Classic Cars,107,1925,S24_3432,1925,Denmark,Medium
22,98.51,4,2167.22,Shipped,4,11,2003,Classic Cars,107,1926,S24_3432,1926,USA,Small
49,100,17,6244.07,Shipped,4,11,2003,Classic Cars,107,1927,S24_3432,1927,USA,Medium
46,100,5,5566,Shipped,4,11,2003,Classic Cars,107,1928,S24_3432,1928,USA,Medium
48,91.02,11,4368.96,Shipped,4,12,2003,Classic Cars,107,1929,S24_3432,1929,USA,Medium
46,87.81,4,4039.26,Shipped,1,1,2004,Classic Cars,107,1930,S24_3432,1930,Spain,Medium
48,92.09,2,4420.32,Shipped,1,2,2004,Classic Cars,107,1931,S24_3432,1931,USA,Medium
27,86.73,9,2341.71,Shipped,2,4,2004,Classic Cars,107,1932,S24_3432,1932,France,Small
43,100,6,5110.98,Shipped,3,7,2004,Classic Cars,107,1933,S24_3432,1933,USA,Medium
48,100,6,6168,Shipped,3,8,2004,Classic Cars,107,1934,S24_3432,1934,Spain,Medium
41,100,12,4873.26,Shipped,3,9,2004,Classic Cars,107,1935,S24_3432,1935,Singapore,Medium
22,96.37,2,2120.14,Shipped,4,10,2003,Classic Cars,107,1936,S24_3432,1936,Norway,Small
46,92.09,7,4236.14,Shipped,4,10,2004,Classic Cars,107,1937,S24_3432,1937,Spain,Medium
21,89.95,4,1888.95,Shipped,4,11,2004,Classic Cars,107,1938,S24_3432,1938,USA,Small
31,37.18,13,1152.58,Shipped,4,11,2004,Classic Cars,107,1939,S24_3432,1939,UK,Small
26,95.88,6,2492.88,Shipped,4,11,2004,Classic Cars,107,1940,S24_3432,1940,USA,Small
20,99.58,4,1991.6,Shipped,1,1,2005,Classic Cars,107,1941,S24_3432,1941,USA,Small
34,100,11,3953.18,Shipped,1,2,2005,Classic Cars,107,1942,S24_3432,1942,Spain,Medium
43,86.73,9,3729.39,On Hold,2,4,2005,Classic Cars,107,1943,S24_3432,1943,USA,Medium
26,100,12,2617.16,In Process,2,5,2005,Classic Cars,107,1944,S24_3432,1944,Australia,Small
